date,sl,offered,Aband,ASA,staff
9/12/2022 9:30,0.55,1082,105,1.65,695
9/12/2022 9:45,0.67,1065,77,1.55,683
9/12/2022 10:00,0.87,1077,60,1.22,715
9/12/2022 10:15,0.31,1190,194,2.11,693
9/12/2022 10:30,0.12,1297,249,2.89,687
9/12/2022 10:45,0.14,1241,249,2.83,689
9/12/2022 11:00,0.17,1212,214,2.75,689
9/12/2022 11:15,0.38,1208,146,2,705
9/12/2022 11:30,0.51,1130,125,1.78,718
9/12/2022 11:45,0.39,1105,121,1.97,705
9/12/2022 12:00,0.21,1038,190,2.37,620
9/12/2022 12:15,0.57,1163,104,1.69,687
9/12/2022 12:30,0.96,1092,35,1,702
9/12/2022 12:45,0.83,1023,88,1.34,668
9/12/2022 13:00,0.16,1034,220,2.55,594
9/12/2022 13:15,0.18,1053,154,2.52,588
9/12/2022 13:30,0.27,977,134,2.22,592
9/12/2022 13:45,0.46,991,122,1.85,609
9/12/2022 14:00,0.53,1034,92,1.76,625
9/12/2022 14:15,0.67,1033,78,1.62,654
9/12/2022 14:30,0.86,991,51,1.42,672
9/12/2022 14:45,0.95,996,49,1.13,678
9/12/2022 15:00,0.98,1020,24,0.78,666
9/12/2022 15:15,0.96,986,37,0.97,666
9/12/2022 15:30,0.76,1002,84,1.53,635
9/12/2022 15:45,0.86,998,60,1.4,648
9/12/2022 16:00,0.66,996,80,1.67,638
9/12/2022 16:15,0.4,1022,116,1.99,643
9/12/2022 16:30,0.5,1064,99,1.85,649
9/12/2022 16:45,0.33,989,132,2.11,642
9/12/2022 17:00,0.1,1045,221,2.76,585
9/12/2022 17:15,0.25,1110,157,2.25,635
9/12/2022 17:30,0.45,1072,125,1.87,643
9/12/2022 17:45,0.56,981,104,1.74,637
9/12/2022 18:00,0.25,1078,211,2.21,574
9/12/2022 18:15,0.4,1029,182,1.95,575
9/12/2022 18:30,0.54,909,140,1.75,570
9/12/2022 18:45,0.61,843,117,1.66,555
9/12/2022 19:00,0.15,972,244,2.47,512
9/12/2022 19:15,0.06,891,220,2.95,501
9/12/2022 19:30,0.19,882,210,2.54,488
9/12/2022 19:45,0.31,845,165,2.14,490
9/12/2022 20:00,0.47,861,147,1.83,494
9/12/2022 20:15,0.27,923,186,2.21,516
9/12/2022 20:30,0.69,880,102,1.45,518
9/12/2022 20:45,0.93,651,42,0.65,517
9/12/2022 21:00,0.69,72,7,1.65,445
9/12/2022 21:15,1,0,0,0,122
9/13/2022 9:00,0.99,1318,14,0.38,605
9/13/2022 9:15,0.74,1133,92,1.36,691
9/13/2022 9:30,0.94,1079,43,1.12,692
9/13/2022 9:45,0.55,1105,111,1.64,684
9/13/2022 10:00,0.3,1338,195,2.1,697
9/13/2022 10:15,0.25,1176,198,2.26,690
9/13/2022 10:30,0.19,1276,232,2.52,678
9/13/2022 10:45,0.26,1142,145,2.43,691
9/13/2022 11:00,0.43,1121,112,1.97,673
9/13/2022 11:15,0.49,1180,124,1.98,690
9/13/2022 11:30,0.54,1222,110,1.96,694
9/13/2022 11:45,0.75,1134,90,1.72,688
9/13/2022 12:00,0.28,1055,166,2.2,623
9/13/2022 12:15,0.93,1218,39,1.03,753
9/13/2022 12:30,0.95,1065,36,0.81,736
9/13/2022 12:45,0.97,1036,29,0.98,684
9/13/2022 13:00,0.6,966,104,1.61,571
9/13/2022 13:15,0.7,937,63,1.66,581
9/13/2022 13:30,0.95,911,37,1.08,604
9/13/2022 13:45,0.98,860,10,0.65,610
9/13/2022 14:00,0.99,957,6,0.41,612
9/13/2022 14:15,0.99,908,4,0.25,652
9/13/2022 14:30,0.99,963,10,0.44,631
9/13/2022 14:45,0.97,924,27,0.88,629
9/13/2022 15:00,0.63,1000,106,1.66,607
9/13/2022 15:15,0.31,1055,136,2.02,610
9/13/2022 15:30,0.52,1107,93,1.82,611
9/13/2022 15:45,0.97,1016,22,0.67,648
9/13/2022 16:00,0.94,1003,43,1.21,630
9/13/2022 16:15,0.62,1032,92,1.62,625
9/13/2022 16:30,0.76,1099,75,1.63,656
9/13/2022 16:45,0.91,956,50,1.31,654
9/13/2022 17:00,0.37,1034,180,2.04,594
9/13/2022 17:15,0.43,1068,112,1.94,610
9/13/2022 17:30,0.91,1050,41,1.07,628
9/13/2022 17:45,0.85,873,42,1.15,604
9/13/2022 18:00,0.71,1009,122,1.53,552
9/13/2022 18:15,0.77,1003,118,1.42,581
9/13/2022 18:30,0.81,1004,115,1.48,596
9/13/2022 18:45,0.85,892,73,1.25,593
9/13/2022 19:00,0.51,958,142,1.79,559
9/13/2022 19:15,0.44,964,180,1.86,557
9/13/2022 19:30,0.19,995,203,2.42,540
9/13/2022 19:45,0.48,910,135,1.79,550
9/13/2022 20:00,0.44,919,140,1.87,541
9/13/2022 20:15,0.54,936,127,1.8,550
9/13/2022 20:30,0.93,889,55,0.98,582
9/13/2022 20:45,0.97,688,16,0.21,581
9/13/2022 21:00,0.91,57,5,0.22,520
9/13/2022 21:15,1,0,0,0,138
9/14/2022 9:00,0.93,1378,44,0.5,624
9/14/2022 9:15,0.25,1120,145,2.12,690
9/14/2022 9:30,0.48,1236,130,1.84,702
9/14/2022 9:45,0.43,1195,125,1.9,718
9/14/2022 10:00,0.32,1224,193,2.09,726
9/14/2022 10:15,0.15,1203,209,2.6,702
9/14/2022 10:30,0.18,1189,188,2.58,687
9/14/2022 10:45,0.49,1096,123,1.83,685
9/14/2022 11:00,0.4,1120,104,2,672
9/14/2022 11:15,0.58,1170,117,1.74,702
9/14/2022 11:30,0.79,1133,88,1.65,695
9/14/2022 11:45,0.91,1116,73,1.41,684
9/14/2022 12:00,0.53,1025,116,1.77,605
9/14/2022 12:15,0.97,1205,6,0.43,702
9/14/2022 12:30,1,1021,2,0.3,673
9/14/2022 12:45,0.97,956,23,0.63,626
9/14/2022 13:00,0.36,925,155,2.04,525
9/14/2022 13:15,0.31,1027,125,2.16,549
9/14/2022 13:30,0.86,972,43,1.2,595
9/14/2022 13:45,0.96,863,18,0.59,610
9/14/2022 14:00,0.91,936,60,1.3,611
9/14/2022 14:15,0.34,1022,122,2.1,549
9/14/2022 14:30,0.87,1017,50,1.3,655
9/14/2022 14:45,0.69,1023,99,1.48,655
9/14/2022 15:00,0.19,1028,172,2.39,615
9/14/2022 15:15,0.27,1047,137,2.3,635
9/14/2022 15:30,0.11,1064,192,2.69,627
9/14/2022 15:45,0.17,945,149,2.54,641
9/14/2022 16:00,0.28,1103,130,2.53,646
9/14/2022 16:15,0.54,1057,95,1.83,693
9/14/2022 16:30,0.79,1032,71,1.53,708
9/14/2022 16:45,0.34,1006,178,2.14,655
9/14/2022 17:00,0.08,1101,267,3.17,580
9/14/2022 17:15,0.27,987,109,2.17,639
9/14/2022 17:30,0.55,968,76,1.75,620
9/14/2022 17:45,0.54,939,124,1.71,585
9/14/2022 18:00,0.19,1103,252,2.54,538
9/14/2022 18:15,0.46,1008,151,1.87,560
9/14/2022 18:30,0.58,946,130,1.63,562
9/14/2022 18:45,0.45,996,168,1.83,570
9/14/2022 19:00,0.28,937,205,2.19,536
9/14/2022 19:15,0.15,932,209,2.52,520
9/14/2022 19:30,0.25,907,187,2.25,514
9/14/2022 19:45,0.29,888,165,2.18,512
9/14/2022 20:00,0.15,991,225,2.64,518
9/14/2022 20:15,0.48,843,104,1.87,525
9/14/2022 20:30,0.92,831,59,0.93,541
9/14/2022 20:45,0.92,745,61,1.02,529
9/14/2022 21:00,0.57,117,7,1.74,476
9/14/2022 21:15,1,0,0,0,140
9/15/2022 9:00,0.95,1304,32,0.39,606
9/15/2022 9:15,0.49,1168,93,1.67,686
9/15/2022 9:30,0.49,1185,122,1.74,706
9/15/2022 9:45,0.63,1133,80,1.65,692
9/15/2022 10:00,0.57,1205,115,1.67,709
9/15/2022 10:15,0.24,1219,205,2.3,683
9/15/2022 10:30,0.22,1253,189,2.36,667
9/15/2022 10:45,0.2,1219,198,2.36,672
9/15/2022 11:00,0.23,1212,182,2.39,659
9/15/2022 11:15,0.5,1074,89,1.85,667
9/15/2022 11:30,0.86,1075,90,1.36,669
9/15/2022 11:45,0.61,1124,89,1.63,661
9/15/2022 12:00,0.27,1013,132,2.09,581
9/15/2022 12:15,0.96,1207,11,0.56,693
9/15/2022 12:30,0.98,1090,6,0.29,689
9/15/2022 12:45,0.9,884,48,0.93,630
9/15/2022 13:00,0.24,950,179,2.27,518
9/15/2022 13:15,0.43,1029,105,1.85,540
9/15/2022 13:30,0.89,977,51,1.34,569
9/15/2022 13:45,0.92,854,45,1.23,569
9/15/2022 14:00,0.88,926,35,1.06,591
9/15/2022 14:15,0.95,843,22,0.94,635
9/15/2022 14:30,0.8,891,61,1.37,617
9/15/2022 14:45,0.55,923,78,1.8,617
9/15/2022 15:00,0.41,948,113,1.93,605
9/15/2022 15:15,0.46,981,104,2.02,634
9/15/2022 15:30,0.3,1038,138,2.21,614
9/15/2022 15:45,0.19,1019,163,2.42,613
9/15/2022 16:00,0.32,1021,123,2.16,622
9/15/2022 16:15,0.85,1000,57,1.42,659
9/15/2022 16:30,0.94,1022,40,1.14,672
9/15/2022 16:45,0.71,925,88,1.38,641
9/15/2022 17:00,0.12,1056,235,2.74,555
9/15/2022 17:15,0.2,982,124,2.39,581
9/15/2022 17:30,0.6,975,72,1.59,581
9/15/2022 17:45,0.66,886,87,1.4,577
9/15/2022 18:00,0.42,996,179,1.88,539
9/15/2022 18:15,0.4,1007,180,1.89,536
9/15/2022 18:30,0.45,1038,174,1.87,564
9/15/2022 18:45,0.66,943,146,1.64,575
9/15/2022 19:00,0.26,1003,214,2.16,546
9/15/2022 19:15,0.25,961,206,2.27,545
9/15/2022 19:30,0.15,1011,215,2.52,525
9/15/2022 19:45,0.1,948,224,2.81,520
9/15/2022 20:00,0.26,868,165,2.18,523
9/15/2022 20:15,0.58,841,103,1.76,534
9/15/2022 20:30,0.55,949,124,1.88,554
9/15/2022 20:45,0.86,737,71,1.21,550
9/15/2022 21:00,0.46,117,0,2.07,481
9/15/2022 21:15,1,0,0,0,141
9/16/2022 9:00,0.97,1348,20,0.42,600
9/16/2022 9:15,0.44,1189,116,1.7,695
9/16/2022 9:30,0.56,1170,93,1.64,719
9/16/2022 9:45,0.56,1143,96,1.74,720
9/16/2022 10:00,0.4,1238,149,1.91,714
9/16/2022 10:15,0.21,1221,186,2.35,688
9/16/2022 10:30,0.26,1179,159,2.24,699
9/16/2022 10:45,0.22,1230,214,2.34,685
9/16/2022 11:00,0.25,1213,187,2.46,676
9/16/2022 11:15,0.5,1092,90,2.04,689
9/16/2022 11:30,0.94,1087,40,1.31,680
9/16/2022 11:45,0.96,1075,23,0.74,686
9/16/2022 12:00,0.46,984,132,1.86,601
9/16/2022 12:15,0.94,1169,27,0.79,720
9/16/2022 12:30,0.98,1040,6,0.46,702
9/16/2022 12:45,0.9,919,54,0.8,627
9/16/2022 13:00,0.25,966,150,2.32,522
9/16/2022 13:15,0.55,1004,90,1.81,556
9/16/2022 13:30,0.51,970,104,1.92,582
9/16/2022 13:45,0.31,913,93,2.15,572
9/16/2022 14:00,0.9,995,45,1.28,615
9/16/2022 14:15,0.95,983,23,1.07,670
9/16/2022 14:30,0.94,964,39,1.07,663
9/16/2022 14:45,0.53,1011,107,1.84,646
9/16/2022 15:00,0.14,1091,247,2.99,615
9/16/2022 15:15,0.05,1130,293,3.55,626
9/16/2022 15:30,0.14,1117,213,3.04,614
9/16/2022 15:45,0.2,1118,207,2.64,640
9/16/2022 16:00,0.07,1170,292,3.53,600
9/16/2022 16:15,0.11,1139,228,2.99,639
9/16/2022 16:30,0.19,1116,186,2.47,645
9/16/2022 16:45,0.11,1092,291,3,622
9/16/2022 17:00,0.08,1151,295,3.58,554
9/16/2022 17:15,0.23,1075,144,2.43,599
9/16/2022 17:30,0.33,1076,158,2.05,597
9/16/2022 17:45,0.19,953,178,2.43,564
9/16/2022 18:00,0.17,1057,234,2.67,544
9/16/2022 18:15,0.48,936,153,1.78,549
9/16/2022 18:30,0.52,943,138,1.8,562
9/16/2022 18:45,0.3,988,209,2.23,559
9/16/2022 19:00,0.1,1030,269,2.71,525
9/16/2022 19:15,0.14,937,213,2.75,524
9/16/2022 19:30,0.19,949,219,2.4,498
9/16/2022 19:45,0.09,934,288,3,499
9/16/2022 20:00,0.11,912,202,2.94,502
9/16/2022 20:15,0.28,847,149,2.51,532
9/16/2022 20:30,0.88,874,70,1.27,550
9/16/2022 20:45,0.97,656,17,0.23,547
9/16/2022 21:00,0.94,72,3,0.32,497
9/16/2022 21:15,1,0,0,0,141
9/17/2022 9:00,0.75,1585,141,0.72,593
9/17/2022 9:15,0.22,1268,219,2.54,691
9/17/2022 9:30,0.29,1212,175,2.23,711
9/17/2022 9:45,0.2,1169,209,2.58,699
9/17/2022 10:00,0.12,1286,251,2.94,692
9/17/2022 10:15,0.1,1248,228,2.97,690
9/17/2022 10:30,0.16,1154,219,2.75,652
9/17/2022 10:45,0.15,1170,236,2.88,641
9/17/2022 11:00,0.22,1139,162,2.51,650
9/17/2022 11:15,0.31,1051,125,2.15,681
9/17/2022 11:30,0.48,1146,133,1.95,657
9/17/2022 11:45,0.58,1050,109,1.78,651
9/17/2022 12:00,0.3,1032,183,2.15,569
9/17/2022 12:15,0.91,1098,27,1.01,655
9/17/2022 12:30,0.98,1105,12,0.54,652
9/17/2022 12:45,0.95,900,35,0.78,589
9/17/2022 13:00,0.28,889,137,2.11,509
9/17/2022 13:15,0.4,977,119,2.03,553
9/17/2022 13:30,0.65,934,73,1.8,594
9/17/2022 13:45,0.45,927,110,1.98,601
9/17/2022 14:00,0.61,989,83,1.67,596
9/17/2022 14:15,0.77,998,54,1.36,659
9/17/2022 14:30,0.92,1047,26,1.08,678
9/17/2022 14:45,0.95,898,12,0.75,663
9/17/2022 15:00,0.94,934,30,0.99,617
9/17/2022 15:15,0.86,980,67,1.43,631
9/17/2022 15:30,0.79,1030,56,1.41,642
9/17/2022 15:45,0.9,955,55,1.33,629
9/17/2022 16:00,0.57,986,93,1.72,605
9/17/2022 16:15,0.41,1018,97,1.99,617
9/17/2022 16:30,0.88,1001,56,1.28,650
9/17/2022 16:45,0.61,951,111,1.69,628
9/17/2022 17:00,0.17,1040,194,2.59,543
9/17/2022 17:15,0.4,962,90,1.96,583
9/17/2022 17:30,0.61,993,92,1.71,559
9/17/2022 17:45,0.33,867,141,2.12,552
9/17/2022 18:00,0.22,990,185,2.37,495
9/17/2022 18:15,0.49,986,156,1.9,523
9/17/2022 18:30,0.33,961,195,2.15,529
9/17/2022 18:45,0.14,960,209,2.69,512
9/17/2022 19:00,0.11,934,220,2.97,507
9/17/2022 19:15,0.23,898,202,2.6,504
9/17/2022 19:30,0.29,895,206,2.25,494
9/17/2022 19:45,0.25,899,185,2.55,479
9/17/2022 20:00,0.39,867,174,2.06,486
9/17/2022 20:15,0.48,830,132,1.85,498
9/17/2022 20:30,0.83,867,83,1.32,514
9/17/2022 20:45,0.94,688,28,0.59,521
9/17/2022 21:00,0.37,93,16,1.95,461
9/17/2022 21:15,1,0,0,0,121
9/18/2022 9:00,0.96,1291,30,0.45,647
9/18/2022 9:15,0.36,1146,127,2.01,706
9/18/2022 9:30,0.41,1103,130,2.09,701
9/18/2022 9:45,0.45,1152,154,2.06,695
9/18/2022 10:00,0.25,1238,229,2.43,709
9/18/2022 10:15,0.23,1182,198,2.45,690
9/18/2022 10:30,0.21,1188,163,2.69,692
9/18/2022 10:45,0.17,1114,210,2.88,694
9/18/2022 11:00,0.14,1276,270,2.88,683
9/18/2022 11:15,0.11,1237,256,3.35,677
9/18/2022 11:30,0.32,1193,142,2.34,671
9/18/2022 11:45,0.53,1041,103,2.07,651
9/18/2022 12:00,0.26,1029,175,2.52,594
9/18/2022 12:15,0.92,1142,31,1.11,679
9/18/2022 12:30,0.97,1092,16,0.59,698
9/18/2022 12:45,0.91,975,45,1.06,654
9/18/2022 13:00,0.27,943,183,2.3,555
9/18/2022 13:15,0.31,1068,165,2.16,577
9/18/2022 13:30,0.26,1103,192,2.41,600
9/18/2022 13:45,0.29,1097,161,2.41,617
9/18/2022 14:00,0.47,1089,114,2.09,634
9/18/2022 14:15,0.47,1106,134,2.09,664
9/18/2022 14:30,0.65,1072,88,1.73,658
9/18/2022 14:45,0.61,1028,88,1.84,668
9/18/2022 15:00,0.81,1017,59,1.63,678
9/18/2022 15:15,0.97,967,9,0.62,702
9/18/2022 15:30,0.96,987,21,0.81,674
9/18/2022 15:45,0.62,1033,91,1.97,637
9/18/2022 16:00,0.67,1007,90,1.9,629
9/18/2022 16:15,0.49,1055,113,2.09,664
9/18/2022 16:30,0.8,1074,67,1.68,681
9/18/2022 16:45,0.73,966,83,1.98,670
9/18/2022 17:00,0.15,1026,191,2.71,613
9/18/2022 17:15,0.19,1059,165,2.73,606
9/18/2022 17:30,0.44,962,100,2.07,613
9/18/2022 17:45,0.58,883,87,1.68,602
9/18/2022 18:00,0.49,990,141,1.82,556
9/18/2022 18:15,0.22,999,228,2.29,556
9/18/2022 18:30,0.42,980,182,2.1,558
9/18/2022 18:45,0.76,815,96,1.49,545
9/18/2022 19:00,0.31,874,179,2.46,489
9/18/2022 19:15,0.3,848,180,2.27,491
9/18/2022 19:30,0.27,834,175,2.4,474
9/18/2022 19:45,0.21,840,214,2.54,466
9/18/2022 20:00,0.34,856,154,2.25,466
9/18/2022 20:15,0.66,761,109,1.74,494
9/18/2022 20:30,0.9,726,58,1.05,503
9/18/2022 20:45,0.96,580,15,0.55,480
9/18/2022 21:00,0.21,89,5,4.22,407
9/18/2022 21:15,1,0,0,0,113
9/19/2022 9:00,0.98,1281,19,0.37,647
9/19/2022 9:15,0.56,1070,99,1.7,705
9/19/2022 9:30,0.44,1147,120,1.86,688
9/19/2022 9:45,0.59,1107,108,1.72,683
9/19/2022 10:00,0.38,1141,168,2.02,693
9/19/2022 10:15,0.21,1213,194,2.41,672
9/19/2022 10:30,0.22,1201,194,2.48,673
9/19/2022 10:45,0.3,1136,167,2.21,684
9/19/2022 11:00,0.15,1174,253,2.72,686
9/19/2022 11:15,0.15,1212,209,2.74,701
9/19/2022 11:30,0.28,1111,158,2.36,686
9/19/2022 11:45,0.49,1051,122,2.07,678
9/19/2022 12:00,0.21,1073,209,2.59,602
9/19/2022 12:15,0.7,1198,81,1.68,700
9/19/2022 12:30,0.97,1093,20,0.74,713
9/19/2022 12:45,0.9,995,61,1.27,669
9/19/2022 13:00,0.2,1027,206,2.4,586
9/19/2022 13:15,0.15,1103,193,2.59,598
9/19/2022 13:30,0.54,1053,93,1.72,621
9/19/2022 13:45,0.94,935,44,1.31,630
9/19/2022 14:00,0.84,1052,88,1.57,640
9/19/2022 14:15,0.67,1044,96,1.65,647
9/19/2022 14:30,0.92,1027,45,1.23,649
9/19/2022 14:45,0.97,979,26,0.85,658
9/19/2022 15:00,0.94,1036,37,1.24,654
9/19/2022 15:15,0.79,1058,82,1.61,651
9/19/2022 15:30,0.94,1014,40,1.34,683
9/19/2022 15:45,0.95,988,29,0.95,691
9/19/2022 16:00,0.76,1031,89,1.48,640
9/19/2022 16:15,0.18,1115,154,2.48,653
9/19/2022 16:30,0.7,1103,86,1.69,678
9/19/2022 16:45,0.88,969,67,1.34,664
9/19/2022 17:00,0.35,1080,179,2.22,589
9/19/2022 17:15,0.29,1151,163,2.36,625
9/19/2022 17:30,0.15,1212,201,2.63,647
9/19/2022 17:45,0.19,1049,170,2.59,636
9/19/2022 18:00,0.18,1107,257,2.56,576
9/19/2022 18:15,0.29,1031,200,2.24,579
9/19/2022 18:30,0.43,1029,165,2.04,574
9/19/2022 18:45,0.55,959,169,1.81,565
9/19/2022 19:00,0.25,976,200,2.41,532
9/19/2022 19:15,0.14,975,230,2.69,527
9/19/2022 19:30,0.28,842,155,2.34,499
9/19/2022 19:45,0.44,838,140,1.97,489
9/19/2022 20:00,0.27,928,181,2.18,499
9/19/2022 20:15,0.61,810,96,1.83,517
9/19/2022 20:30,0.95,742,24,0.45,533
9/19/2022 20:45,0.96,582,17,0.24,524
9/19/2022 21:00,0.97,60,1,0.26,462
9/19/2022 21:15,1,0,0,0,102
9/20/2022 9:00,0.91,1251,39,0.43,611
9/20/2022 9:15,0.24,1197,164,2.33,693
9/20/2022 9:30,0.37,1122,108,2.04,720
9/20/2022 9:45,0.55,1147,82,1.79,717
9/20/2022 10:00,0.67,1097,89,1.53,721
9/20/2022 10:15,0.24,1259,197,2.34,706
9/20/2022 10:30,0.23,1196,168,2.43,682
9/20/2022 10:45,0.46,1125,125,2.04,678
9/20/2022 11:00,0.45,1165,121,2.13,671
9/20/2022 11:15,0.7,1126,83,1.79,694
9/20/2022 11:30,0.85,1107,66,1.93,682
9/20/2022 11:45,0.94,1040,36,1.35,681
9/20/2022 12:00,0.51,980,129,1.92,596
9/20/2022 12:15,0.95,1156,8,0.68,686
9/20/2022 12:30,0.97,1009,4,0.36,684
9/20/2022 12:45,0.98,938,7,0.34,635
9/20/2022 13:00,0.84,899,46,1.01,542
9/20/2022 13:15,0.92,910,35,1.15,558
9/20/2022 13:30,0.98,845,8,0.54,575
9/20/2022 13:45,0.95,799,24,0.74,562
9/20/2022 14:00,0.95,971,28,1.08,572
9/20/2022 14:15,0.88,920,53,1.48,636
9/20/2022 14:30,0.94,947,24,1.12,619
9/20/2022 14:45,0.95,876,16,0.97,621
9/20/2022 15:00,0.9,970,48,1.53,599
9/20/2022 15:15,0.84,883,65,1.5,598
9/20/2022 15:30,0.39,1007,83,1.98,613
9/20/2022 15:45,0.54,932,87,1.87,641
9/20/2022 16:00,0.49,1048,99,2.06,634
9/20/2022 16:15,0.86,1028,59,1.53,681
9/20/2022 16:30,0.6,1052,93,1.82,686
9/20/2022 16:45,0.59,978,142,1.78,647
9/20/2022 17:00,0.12,1065,229,3.09,557
9/20/2022 17:15,0.26,1012,106,2.29,636
9/20/2022 17:30,0.52,996,89,1.75,609
9/20/2022 17:45,0.65,894,122,1.51,601
9/20/2022 18:00,0.22,1041,205,2.28,510
9/20/2022 18:15,0.21,960,202,2.41,515
9/20/2022 18:30,0.53,1003,153,1.89,543
9/20/2022 18:45,0.75,908,117,1.51,552
9/20/2022 19:00,0.39,945,159,2.03,529
9/20/2022 19:15,0.64,911,121,1.84,537
9/20/2022 19:30,0.55,887,141,1.82,521
9/20/2022 19:45,0.39,924,173,2.18,534
9/20/2022 20:00,0.17,959,212,2.8,525
9/20/2022 20:15,0.66,900,116,1.91,551
9/20/2022 20:30,0.91,820,52,1.34,563
9/20/2022 20:45,0.93,677,33,0.43,558
9/20/2022 21:00,0.84,92,10,1.16,501
9/20/2022 21:15,1,0,0,0,134
9/21/2022 9:00,0.92,1318,38,0.42,624
9/21/2022 9:15,0.26,1181,150,2.12,738
9/21/2022 9:30,0.48,1154,120,1.96,730
9/21/2022 9:45,0.46,1130,115,2.11,714
9/21/2022 10:00,0.65,1171,94,1.73,718
9/21/2022 10:15,0.37,1191,120,2.09,720
9/21/2022 10:30,0.31,1186,182,2.33,693
9/21/2022 10:45,0.15,1251,227,2.74,678
9/21/2022 11:00,0.28,1140,151,2.73,682
9/21/2022 11:15,0.86,1087,51,1.6,703
9/21/2022 11:30,0.89,1070,42,1.38,685
9/21/2022 11:45,0.95,1039,40,0.93,672
9/21/2022 12:00,0.48,979,121,1.91,585
9/21/2022 12:15,0.92,1182,12,0.65,684
9/21/2022 12:30,0.96,1061,6,0.4,721
9/21/2022 12:45,0.97,971,14,0.39,655
9/21/2022 13:00,0.47,862,111,1.68,533
9/21/2022 13:15,0.41,956,97,1.94,549
9/21/2022 13:30,0.92,893,35,1.17,582
9/21/2022 13:45,0.62,860,82,1.53,591
9/21/2022 14:00,0.82,936,43,1.37,633
9/21/2022 14:15,0.97,937,15,0.72,705
9/21/2022 14:30,0.94,994,14,1.31,721
9/21/2022 14:45,0.95,864,20,1.08,669
9/21/2022 15:00,0.52,965,99,2.03,610
9/21/2022 15:15,0.45,948,80,2.09,628
9/21/2022 15:30,0.9,957,48,1.39,655
9/21/2022 15:45,0.7,950,76,1.7,664
9/21/2022 16:00,0.33,1017,105,2.15,654
9/21/2022 16:15,0.71,1055,96,1.75,683
9/21/2022 16:30,0.82,971,53,1.38,697
9/21/2022 16:45,0.83,907,57,1.44,665
9/21/2022 17:00,0.19,922,161,2.62,539
9/21/2022 17:15,0.4,1094,109,2.49,576
9/21/2022 17:30,0.81,1007,54,2.07,602
9/21/2022 17:45,0.89,851,44,1.3,604
9/21/2022 18:00,0.85,1001,100,1.48,568
9/21/2022 18:15,0.87,974,91,1.45,575
9/21/2022 18:30,0.91,889,57,1.1,583
9/21/2022 18:45,0.91,877,65,0.95,581
9/21/2022 19:00,0.59,966,139,1.81,548
9/21/2022 19:15,0.36,1001,169,2.25,551
9/21/2022 19:30,0.66,842,110,1.88,529
9/21/2022 19:45,0.58,869,132,1.93,525
9/21/2022 20:00,0.4,865,129,2.08,523
9/21/2022 20:15,0.74,908,97,1.62,553
9/21/2022 20:30,0.93,788,41,1.03,565
9/21/2022 20:45,0.94,626,18,0.73,578
9/21/2022 21:00,0.99,68,1,0.24,511
9/21/2022 21:15,1,0,0,0,133
9/22/2022 9:00,0.97,1290,27,0.42,615
9/22/2022 9:15,0.62,1153,92,1.43,708
9/22/2022 9:30,0.92,1073,50,1.26,733
9/22/2022 9:45,0.94,1045,38,1.23,729
9/22/2022 10:00,0.85,1097,57,1.45,738
9/22/2022 10:15,0.53,1070,96,1.96,712
9/22/2022 10:30,0.29,1206,160,2.25,701
9/22/2022 10:45,0.44,1138,124,2.19,677
9/22/2022 11:00,0.39,1177,141,2.47,682
9/22/2022 11:15,0.32,1207,179,2.63,691
9/22/2022 11:30,0.62,1158,92,2.11,683
9/22/2022 11:45,0.93,1055,45,1.46,681
9/22/2022 12:00,0.7,935,76,1.57,596
9/22/2022 12:15,0.96,1128,8,0.69,694
9/22/2022 12:30,0.97,1070,6,0.49,693
9/22/2022 12:45,0.96,870,8,0.69,641
9/22/2022 13:00,0.72,748,52,1.48,519
9/22/2022 13:15,0.93,878,23,1.29,570
9/22/2022 13:30,0.94,854,22,1.41,581
9/22/2022 13:45,0.91,787,38,1.71,545
9/22/2022 14:00,0.93,907,30,1.29,581
9/22/2022 14:15,0.96,857,8,0.98,640
9/22/2022 14:30,0.95,880,20,1.08,635
9/22/2022 14:45,0.97,860,6,0.8,638
9/22/2022 15:00,0.74,906,71,1.66,628
9/22/2022 15:15,0.47,979,124,2.3,624
9/22/2022 15:30,0.68,1006,66,1.78,664
9/22/2022 15:45,0.82,913,55,1.63,682
9/22/2022 16:00,0.74,1001,55,1.94,664
9/22/2022 16:15,0.95,952,10,1.36,687
9/22/2022 16:30,0.96,957,15,0.75,657
9/22/2022 16:45,0.91,821,30,1.16,637
9/22/2022 17:00,0.31,958,137,2.44,581
9/22/2022 17:15,0.43,1078,147,2.02,618
9/22/2022 17:30,0.82,963,61,1.72,597
9/22/2022 17:45,0.77,885,81,1.55,574
9/22/2022 18:00,0.49,973,143,1.79,530
9/22/2022 18:15,0.87,860,92,1.43,535
9/22/2022 18:30,0.89,877,82,1.38,563
9/22/2022 18:45,0.9,893,75,1.43,565
9/22/2022 19:00,0.89,860,84,1.15,539
9/22/2022 19:15,0.95,787,33,0.63,552
9/22/2022 19:30,0.94,795,38,1.08,532
9/22/2022 19:45,0.91,768,61,1.38,518
9/22/2022 20:00,0.89,800,78,1.4,493
9/22/2022 20:15,0.91,794,69,1.36,522
9/22/2022 20:30,0.95,782,34,0.64,554
9/22/2022 20:45,0.96,582,15,0.67,544
9/22/2022 21:00,0.89,73,3,2.31,457
9/22/2022 21:15,0,1,0,16.6,121
9/23/2022 9:00,0.85,1320,65,0.56,572
9/23/2022 9:15,0.26,1231,157,2.24,703
